student_id,problem_id,correct,skill_ids
740,499,1,"[65, 87, 68]"
551,33,1,"[29, 34]"
528,62,1,"[58, 16]"
504,229,1,"[65, 79, 20]"
22,303,1,"[51, 64]"
213,95,1,"[15, 54]"
310,35,0,[7]
661,193,0,[33]
968,456,1,[32]
753,76,1,"[93, 6]"
272,379,1,"[20, 4]"
571,249,1,"[11, 58, 80]"
799,83,1,"[87, 36]"
938,25,0,"[82, 44, 79, 24]"
202,57,1,"[50, 41, 70]"
32,32,1,"[41, 59]"
443,319,1,"[78, 57, 79, 71]"
162,12,0,"[95, 80, 99, 21]"
767,319,0,"[57, 10, 5, 21]"
254,333,0,"[91, 11]"
521,92,1,"[0, 63, 73]"
977,1,1,[79]
651,435,1,"[59, 69, 53]"
480,326,1,[19]
10,136,0,"[22, 79, 0, 93]"
726,196,1,"[51, 1, 20]"
505,133,1,[87]
785,473,1,"[38, 41, 70, 93]"
836,86,1,[1]
560,476,1,"[76, 66, 42, 17]"
436,295,1,"[5, 41, 51]"
111,279,1,"[78, 14, 18]"
153,324,1,"[63, 50]"
635,180,0,"[56, 19, 19]"
917,4,1,"[63, 97]"
869,126,1,"[98, 37, 37]"
102,175,1,[75]
753,251,1,[63]
833,21,0,"[26, 19, 59]"
191,485,1,"[82, 78, 5, 72]"
729,440,1,"[86, 73, 64, 10]"
563,105,0,[83]
804,66,0,"[21, 83, 46, 79]"
81,443,1,"[24, 90]"
489,263,1,"[86, 31, 16]"
895,49,1,"[83, 29, 58, 27]"
88,16,0,"[22, 82, 56]"
194,145,1,[87]
104,340,1,[91]
783,250,1,[49]
96,343,1,"[98, 80, 74, 36]"
423,354,0,"[60, 6]"
891,75,0,"[86, 63]"
198,290,1,"[28, 97]"
1,417,1,"[53, 71, 20, 20]"
407,282,1,"[48, 35]"
378,66,0,[79]
167,125,0,[14]
509,319,0,"[39, 80, 50]"
638,87,0,[12]
313,41,1,"[73, 96]"
593,470,0,"[75, 82]"
418,186,1,"[4, 1, 77]"
763,354,1,[64]
681,380,1,[59]
477,335,1,"[97, 55, 77, 37]"
73,266,0,[50]
141,271,1,[78]
582,42,0,"[69, 92, 82]"
262,93,1,"[0, 84, 17, 26]"
340,185,1,"[71, 94, 75, 41]"
308,215,1,"[89, 79]"
245,17,1,"[82, 81]"
515,444,1,"[44, 83, 70, 6]"
337,265,1,"[57, 56, 41, 13]"
575,114,0,"[11, 92, 14, 7]"
561,292,1,"[57, 52, 8]"
76,457,1,"[91, 90]"
880,464,0,"[43, 13, 74]"
175,292,1,"[91, 5, 34, 69]"
109,48,1,[23]
183,307,1,[1]
192,97,1,"[77, 50]"
65,375,1,"[93, 26, 99]"
849,95,1,"[30, 69]"
963,326,1,"[81, 51, 13]"
474,74,1,"[19, 51, 74]"
783,336,1,[39]
100,68,1,"[43, 5, 86, 56]"
544,246,0,"[71, 29]"
864,406,1,"[51, 10, 46, 4]"
128,77,1,"[14, 1, 1]"
452,208,0,[71]
914,372,0,"[45, 93]"
369,254,0,"[40, 68, 29]"
851,221,0,"[9, 96, 87, 82]"
43,262,1,"[88, 74]"
884,410,1,[34]
419,331,1,[16]
488,344,1,"[69, 76, 51]"
78,477,1,"[99, 4]"
826,259,1,"[13, 50, 14]"
801,308,0,"[11, 45, 63, 71]"
270,74,1,"[94, 25, 28]"
674,125,1,"[49, 91, 24, 39]"
701,188,1,"[99, 74, 36, 9]"
759,254,1,"[60, 99]"
900,447,0,"[26, 80]"
728,321,0,"[72, 98, 8]"
315,308,0,"[35, 29, 94]"
925,235,1,"[40, 54, 86]"
851,474,0,"[5, 87, 21, 69]"
902,250,1,"[23, 61, 41, 21]"
889,332,0,"[15, 99]"
993,398,1,"[12, 36, 51, 23]"
945,345,1,[82]
168,72,0,"[83, 90]"
339,235,1,[15]
193,324,0,[84]
453,156,1,[90]
283,455,0,[29]
336,394,0,"[23, 45, 1, 14]"
390,115,1,[98]
525,313,1,"[12, 82]"
240,228,1,[44]
832,322,0,"[15, 2, 69]"
958,346,1,"[4, 25, 91]"
483,245,1,"[72, 54, 21]"
659,306,1,[84]
716,14,1,"[28, 25]"
592,16,1,"[10, 99]"
891,438,1,"[83, 90, 69, 32]"
555,427,0,[29]
458,42,1,"[33, 4]"
89,465,1,"[11, 75, 74, 51]"
660,110,1,"[20, 70, 57]"
95,278,1,"[63, 92]"
452,324,0,"[99, 97]"
428,19,1,[71]
151,66,1,[9]
514,167,1,"[65, 55, 82, 70]"
376,73,0,"[44, 86]"
22,403,0,"[67, 63, 15]"
883,400,1,"[20, 91]"
313,310,1,"[11, 12]"
997,409,1,"[80, 81]"
840,112,0,[9]
519,274,1,"[91, 12]"
206,407,0,"[58, 48]"
952,373,0,"[11, 28]"
375,85,0,[25]
451,139,1,"[78, 15, 52, 18]"
626,39,1,"[89, 31, 69]"
784,105,0,"[69, 60, 4, 58]"
595,324,1,"[1, 2]"
179,281,1,"[94, 42]"
210,447,1,[49]
500,480,1,"[9, 26]"
464,414,1,"[21, 88, 2, 15]"
840,429,1,"[42, 3]"
124,123,1,"[39, 15, 71]"
993,218,1,"[15, 90, 65, 54]"
113,377,1,"[50, 83, 83, 82]"
12,61,1,[50]
126,100,1,"[76, 80]"
565,307,0,"[96, 27, 68]"
331,354,0,"[88, 83, 84, 12]"
901,393,0,"[28, 8]"
283,204,0,[37]
140,258,1,[55]
401,486,1,"[95, 58]"
902,5,1,"[57, 9, 20]"
97,446,1,"[25, 14, 80, 34]"
517,197,1,[14]
569,180,1,[74]
924,342,0,"[5, 27, 62, 28]"
846,133,1,"[62, 57, 20, 75]"
69,443,1,"[26, 84]"
118,324,0,"[56, 81, 9]"
888,253,0,"[43, 83]"
59,265,1,"[82, 27, 49, 50]"
33,93,0,"[0, 33, 34]"
318,150,1,"[60, 29]"
50,411,0,"[77, 67, 75, 87]"
880,138,1,"[94, 64, 36, 63]"
489,208,1,[14]
19,490,0,[28]
726,125,1,"[44, 3, 63]"
197,234,1,"[47, 75, 55]"
891,61,1,[90]
450,307,1,"[86, 14]"
990,266,0,"[68, 86, 78]"
559,134,1,[59]
679,318,1,"[43, 42]"
452,113,1,"[76, 49, 38, 53]"
289,389,1,"[59, 79, 34]"
141,378,1,"[57, 61]"
84,454,1,"[47, 6, 44, 12]"
694,191,0,[92]
391,379,1,"[83, 92, 17]"
591,440,1,"[35, 52]"
215,187,1,"[99, 71, 2, 61]"
526,319,1,[72]
215,367,1,"[93, 75, 45, 91]"
403,89,0,"[48, 42, 9, 12]"
128,187,0,[1]
822,307,1,[85]
477,434,1,[79]
760,132,0,"[57, 92]"
404,360,1,"[62, 70]"
29,123,1,[0]
792,48,0,"[4, 34]"
338,288,0,[12]
831,376,1,"[11, 93, 49]"
714,179,1,"[58, 30, 68, 36]"
361,180,1,"[70, 64]"
569,99,1,"[19, 1, 41]"
392,330,0,"[20, 44, 95]"
218,34,1,"[19, 42, 49, 94]"
574,420,1,"[96, 23, 81]"
669,70,1,"[59, 31, 4, 1]"
202,171,1,"[24, 49]"
17,366,1,"[38, 85]"
322,272,0,"[10, 62, 67]"
518,59,1,[17]
570,181,1,"[27, 41, 59]"
325,19,1,"[21, 39]"
412,226,0,"[2, 70]"
318,473,1,"[19, 70, 70]"
681,95,1,[25]
965,369,1,[2]
82,297,1,"[16, 83, 97]"
474,81,0,[51]
468,175,1,[79]
425,222,0,"[86, 67, 55, 63]"
945,103,0,"[96, 7, 68, 32]"
731,54,0,[24]
689,183,1,"[6, 58, 32]"
204,351,1,[32]
583,403,1,[38]
387,318,1,[95]
778,355,0,[92]
98,349,0,"[85, 65, 8, 28]"
345,443,1,[73]
803,321,1,"[27, 52, 45, 38]"
208,68,1,"[57, 85, 53, 5]"
514,28,1,[39]
636,274,0,"[97, 41, 37]"
792,282,1,"[73, 46, 20, 73]"
586,360,1,"[20, 24, 60]"
166,403,1,"[53, 94]"
22,311,0,"[88, 59, 41]"
154,119,1,[31]
939,380,0,[43]
439,441,0,"[46, 89, 59]"
295,134,1,"[59, 32, 96, 41]"
219,129,1,"[12, 13, 57, 39]"
669,8,1,[4]
495,481,1,"[81, 44]"
230,51,0,[57]
20,491,1,"[11, 33, 13]"
987,341,1,"[15, 60]"
553,472,1,"[74, 96, 78]"
950,281,1,"[73, 66, 10, 10]"
148,175,1,"[37, 29, 40, 0]"
108,183,1,"[37, 97, 59, 18]"
403,192,1,"[97, 58, 99, 67]"
596,249,1,"[16, 79]"
483,235,1,[91]
367,83,1,"[28, 5, 93, 65]"
834,93,1,"[62, 30, 24]"
414,373,0,"[20, 15, 3]"
309,394,1,"[45, 7, 5]"
802,312,1,[52]
918,268,1,"[63, 90, 50]"
835,417,1,[99]
134,120,1,"[99, 62, 87, 5]"
719,71,0,"[32, 1]"
283,17,1,[15]
778,253,1,"[58, 8]"
73,445,1,"[68, 9, 93]"
481,122,1,"[92, 65, 19]"
352,380,1,"[62, 3, 27]"
560,10,1,"[34, 1, 40, 27]"
326,287,0,"[99, 72, 0]"
745,316,1,"[26, 66]"
443,326,1,"[72, 39, 27]"
100,273,0,[91]
59,306,0,[23]
508,293,0,"[50, 55]"
258,210,1,[25]
413,446,1,"[51, 5, 58, 11]"
452,218,0,"[35, 8, 73]"
65,241,1,"[28, 70, 89]"
595,374,1,"[42, 76, 34, 82]"
154,464,0,"[21, 79]"
985,200,1,"[65, 20, 93]"
266,216,0,"[94, 40, 40]"
821,205,0,[98]
79,413,0,"[97, 64, 9, 93]"
315,416,1,"[66, 9, 72, 16]"
662,216,1,"[66, 90, 52]"
947,80,0,"[3, 67, 95]"
560,267,0,"[10, 43]"
917,480,1,"[59, 69, 61]"
891,390,1,"[31, 45, 22]"
248,379,0,"[36, 89]"
790,35,1,"[74, 57]"
868,289,1,"[84, 42, 87, 14]"
610,18,1,"[1, 70, 4]"
414,165,1,[44]
25,13,0,"[92, 40, 62, 95]"
284,202,1,"[71, 31]"
449,229,1,"[1, 9]"
881,346,1,"[42, 66, 22]"
301,366,1,"[81, 96]"
68,465,1,[59]
7,448,0,[5]
817,1,1,[20]
137,319,1,"[57, 84, 96]"
164,217,1,"[69, 7, 76, 97]"
83,34,1,"[39, 85]"
897,359,1,[76]
650,266,1,[9]
420,128,1,"[68, 19, 61, 12]"
73,212,1,"[36, 9]"
237,263,1,"[33, 33, 29]"
46,312,0,[67]
618,80,0,"[31, 84]"
928,165,1,"[23, 8]"
800,413,1,[23]
262,252,0,[35]
176,12,1,"[92, 88, 58, 34]"
166,401,0,"[91, 82]"
657,304,1,"[50, 27, 55, 98]"
842,212,1,"[40, 22, 53, 22]"
370,282,0,"[9, 80, 34, 98]"
795,112,1,"[66, 35, 92]"
54,211,1,[45]
690,378,0,"[30, 33, 75]"
419,239,0,[58]
756,268,1,"[88, 65]"
507,405,1,"[72, 22]"
341,298,1,[83]
127,317,0,"[0, 55, 38]"
409,58,0,"[17, 41, 95]"
924,438,0,"[72, 74, 64]"
367,34,0,"[32, 29, 4]"
271,263,1,"[64, 9]"
644,365,0,"[76, 26, 71, 27]"
605,35,0,[51]
379,271,0,"[61, 75]"
73,449,1,"[76, 59, 85]"
923,474,0,"[14, 94, 6, 38]"
922,227,1,[50]
915,25,1,"[6, 11, 13]"
248,234,1,"[38, 72]"
860,59,1,"[96, 11, 33, 26]"
785,251,1,"[17, 45]"
43,335,0,"[17, 36, 6, 67]"
377,86,1,[79]
41,251,1,"[59, 47]"
170,390,1,"[99, 83, 94]"
946,180,0,"[96, 76, 51, 83]"
212,207,1,"[40, 41]"
493,344,1,"[21, 38, 22, 47]"
680,149,1,[32]
39,71,1,"[40, 29, 77]"
369,121,0,"[99, 56, 71]"
757,253,0,[61]
151,93,0,"[56, 67]"
111,256,1,"[98, 71, 97]"
480,254,1,"[85, 24, 88, 39]"
436,352,1,"[16, 79, 47, 38]"
47,288,1,"[14, 16]"
575,309,1,[34]
737,59,1,[17]
366,69,1,"[86, 36]"
69,446,0,"[6, 73, 79]"
299,388,0,"[86, 97, 17, 46]"
944,86,1,"[19, 30, 13]"
802,274,1,"[1, 28, 49]"
296,227,0,[58]
203,81,1,[47]
61,498,0,"[11, 82, 41, 83]"
946,114,1,[94]
963,184,0,"[40, 84, 54]"
830,280,0,"[12, 38, 90]"
314,322,1,[65]
161,397,1,"[71, 32, 88]"
331,318,1,[35]
528,54,0,[55]
338,399,1,"[72, 98]"
606,197,1,"[99, 43]"
304,387,1,"[73, 68]"
503,293,0,"[23, 31, 66]"
650,293,0,"[56, 83, 23, 33]"
338,485,1,"[51, 47, 86, 52]"
550,387,1,"[37, 1, 68]"
639,447,1,"[52, 49]"
275,291,1,[73]
164,180,1,"[54, 60]"
443,471,1,"[15, 86]"
319,380,0,"[69, 43]"
589,412,1,"[99, 83, 15, 27]"
504,222,0,"[56, 25]"
686,274,1,"[10, 0]"
387,378,1,[42]
970,244,1,"[35, 65]"
870,420,1,[5]
833,417,1,"[26, 25]"
888,448,0,"[12, 75, 17]"
603,154,1,"[5, 91]"
750,304,1,"[88, 4, 58, 78]"
776,424,0,"[72, 44, 52]"
691,273,1,"[48, 72]"
494,424,1,"[86, 62]"
490,135,1,"[69, 57, 3, 29]"
721,313,0,[46]
73,8,0,"[93, 90]"
509,128,1,"[94, 43, 51, 48]"
390,373,1,"[29, 51, 36]"
619,56,0,"[11, 16, 33]"
857,126,0,"[3, 97, 45, 13]"
295,159,1,"[12, 57, 48, 49]"
369,59,0,"[20, 79, 50]"
956,58,1,"[25, 5]"
796,140,1,"[5, 40]"
865,176,1,[49]
694,415,1,[47]
549,108,1,"[29, 86, 44, 42]"
649,211,0,"[55, 72, 69, 32]"
850,447,1,[44]
568,74,1,"[17, 69, 44]"
187,167,1,[20]
853,460,0,"[78, 43]"
770,404,0,"[29, 10]"
445,357,1,"[7, 4, 7, 4]"
570,304,1,"[14, 55]"
363,233,1,"[54, 2]"
123,327,1,[9]
188,372,1,"[62, 62, 87]"
742,182,1,"[33, 71]"
680,122,0,"[59, 68, 99]"
420,334,1,"[25, 61, 9]"
626,203,1,[99]
252,455,1,"[30, 37]"
619,29,1,"[24, 76]"
549,202,1,[99]
335,93,1,"[49, 23, 26, 81]"
92,329,0,"[49, 14]"
530,356,1,[28]
866,176,1,[10]
63,330,1,"[51, 33, 80, 32]"
662,211,0,"[48, 30]"
512,184,1,"[88, 4]"
139,95,0,"[44, 86]"
698,273,1,"[37, 81, 95]"
185,137,1,"[28, 35]"
205,237,0,[22]
772,353,1,"[85, 55, 39]"
214,418,1,[55]
256,429,1,"[30, 85]"
135,472,0,"[41, 2, 56]"
573,265,1,"[45, 18]"
875,135,1,"[59, 30, 35, 31]"
822,144,1,"[25, 64, 1]"
88,19,1,"[44, 77]"
836,231,1,"[96, 24, 39, 17]"
988,134,1,"[97, 11]"
207,114,1,"[23, 96, 78]"
129,499,1,"[31, 80, 98]"
823,139,1,"[44, 34, 76]"
3,125,1,"[8, 9]"
974,204,1,[58]
934,61,0,"[56, 88]"
754,250,0,"[9, 89]"
121,298,1,"[49, 67, 4]"
385,13,0,[4]
614,396,0,"[64, 27, 82, 99]"
38,255,1,[28]
341,85,1,"[35, 31, 63]"
925,458,1,"[31, 8]"
645,20,0,"[10, 47, 50]"
714,50,1,"[40, 24, 16, 46]"
860,164,1,"[57, 0, 1, 9]"
21,92,1,"[26, 12, 62]"
242,88,0,"[13, 95, 79]"
455,69,1,"[92, 97, 25, 68]"
963,37,0,"[38, 91, 27]"
621,253,0,[36]
303,252,1,"[82, 26, 75, 66]"
596,140,1,"[67, 46]"
595,355,1,"[74, 33, 17]"
803,381,0,"[17, 69, 33]"
964,168,0,[71]
69,54,0,"[83, 83]"
129,386,1,"[81, 26, 47]"
196,178,1,[70]
140,297,1,"[33, 42]"
444,301,1,[95]
283,359,0,"[15, 13, 38, 70]"
312,106,1,"[11, 83, 96, 54]"
746,137,1,"[39, 90]"
535,190,1,[68]
665,128,1,"[73, 58, 45, 95]"
277,342,1,[98]
61,47,1,"[75, 10, 60, 35]"
319,5,0,"[9, 77, 93, 0]"
890,460,1,"[11, 4, 77]"
52,257,1,"[16, 57, 21, 30]"
856,300,1,"[12, 62]"
153,150,0,"[62, 10, 68]"
749,294,1,"[67, 31, 73, 9]"
311,243,0,"[53, 54, 81, 61]"
814,275,1,"[54, 86, 81]"
544,208,1,"[66, 64, 16]"
567,415,1,"[58, 69]"
864,115,1,[10]
389,195,0,"[27, 38]"
548,343,1,"[99, 10]"
622,170,1,"[57, 39, 3]"
177,379,1,"[47, 69, 82, 30]"
362,82,0,"[42, 88]"
314,154,0,"[40, 59]"
807,141,1,"[74, 45, 39, 58]"
848,314,1,[41]
97,146,0,"[20, 2, 65]"
881,323,0,"[23, 49, 87]"
213,122,1,[24]
829,252,1,"[42, 46, 22, 59]"
137,343,0,"[20, 65, 86, 50]"
6,387,1,"[57, 25, 89]"
109,311,1,"[91, 58, 89]"
547,89,0,[65]
39,475,1,"[95, 93, 63]"
662,58,0,"[76, 26, 86, 79]"
425,492,1,"[11, 96, 44]"
630,63,0,"[31, 53, 65, 86]"
261,347,1,"[14, 54, 40, 39]"
426,308,0,"[48, 85, 37, 55]"
87,487,1,"[0, 9]"
465,473,1,"[15, 87, 45, 23]"
76,382,1,"[13, 89, 38, 17]"
471,280,0,"[40, 55, 35, 23]"
976,72,1,"[28, 21]"
963,9,1,"[40, 48, 10]"
414,366,1,"[66, 84, 74, 7]"
825,421,1,"[73, 5, 80]"
895,94,1,"[70, 95]"
726,373,0,[5]
457,339,1,"[26, 44, 25]"
285,437,1,"[36, 20, 27, 81]"
239,336,0,"[31, 52, 32, 25]"
677,152,1,[55]
599,492,1,"[92, 83, 29, 4]"
653,405,1,"[5, 61]"
672,356,1,"[9, 69, 9]"
558,40,1,"[84, 43]"
372,359,1,"[3, 12, 73, 79]"
495,495,0,"[69, 89, 61]"
624,62,1,[45]
919,254,1,"[73, 39, 66, 82]"
45,454,0,"[98, 45]"
401,69,1,"[5, 28, 18, 14]"
247,398,0,[37]
616,245,1,[50]
597,365,1,"[86, 19, 1]"
450,170,1,[31]
485,178,1,"[91, 3, 6]"
646,189,1,"[24, 8, 86]"
620,260,1,"[25, 63, 17]"
18,72,1,"[90, 1, 0, 47]"
606,472,1,"[62, 87, 35, 62]"
662,459,1,"[25, 5, 25]"
758,17,1,[42]
289,370,1,"[0, 8]"
414,341,1,"[70, 2, 60]"
721,57,1,[1]
638,218,1,"[73, 80, 30, 64]"
235,107,1,"[17, 5]"
416,304,1,"[41, 67]"
938,428,1,"[3, 98, 3, 64]"
499,173,0,[42]
974,219,1,"[54, 18, 20]"
634,464,1,[57]
650,247,0,"[6, 68]"
115,218,0,"[1, 66, 78, 73]"
932,373,0,[22]
674,417,1,"[53, 44]"
713,31,1,[15]
234,368,0,"[71, 97, 94, 56]"
540,47,0,"[24, 40, 61, 76]"
11,134,1,"[49, 40]"
206,108,1,"[99, 80]"
679,72,0,"[79, 76, 74, 77]"
247,327,1,"[54, 91]"
559,418,1,"[50, 87, 52]"
758,108,1,[8]
127,309,1,"[93, 2]"
147,398,1,"[7, 81]"
118,272,1,"[29, 66, 54]"
911,171,0,"[42, 27]"
382,116,1,[88]
412,329,1,"[70, 61]"
664,74,0,"[28, 1]"
584,256,1,"[56, 56]"
363,81,1,"[48, 56]"
509,268,1,"[17, 69, 26]"
137,128,1,"[53, 23, 96, 94]"
175,326,1,"[21, 87]"
289,403,1,"[35, 91, 83]"
958,235,0,[81]
481,41,0,"[95, 32]"
19,181,1,"[8, 24]"
195,157,1,[46]
330,454,1,"[44, 4]"
936,59,1,"[30, 97, 89]"
175,345,1,"[40, 45, 51]"
449,249,0,"[85, 4, 11, 20]"
925,192,1,[92]
946,24,1,"[16, 23, 26]"
354,473,1,"[43, 61, 28, 82]"
499,400,1,"[23, 33]"
141,436,0,"[59, 30, 3, 94]"
758,80,0,[89]
897,134,1,[89]
930,421,1,"[0, 60]"
93,213,0,[30]
944,388,0,"[44, 59, 85, 72]"
239,482,0,"[86, 83, 41]"
205,348,1,[26]
560,166,1,"[68, 80]"
433,425,1,"[72, 33]"
245,348,1,"[65, 24]"
832,337,0,"[33, 70, 27]"
317,398,1,[10]
925,71,1,[79]
295,214,1,"[92, 12, 98]"
640,435,0,"[34, 7, 6]"
856,65,1,[69]
282,221,1,[34]
17,308,1,"[10, 37]"
71,479,1,"[84, 77, 48]"
269,286,1,"[28, 87, 99]"
325,185,1,[95]
794,207,0,"[9, 83]"
305,466,1,"[89, 84, 22, 45]"
451,99,1,"[54, 12, 73, 6]"
7,242,0,[11]
314,158,0,[24]
817,98,1,"[25, 50]"
103,42,1,[61]
821,139,1,"[72, 38, 83, 10]"
193,283,1,"[63, 85, 79, 41]"
753,408,0,"[88, 18]"
574,227,0,"[82, 2, 80, 13]"
529,423,1,"[5, 30]"
171,72,1,"[47, 8, 75]"
537,243,1,"[25, 1, 3, 95]"
251,18,1,"[5, 29, 54, 27]"
765,77,1,[76]
387,45,1,"[35, 73, 73]"
207,472,1,[28]
541,371,1,"[11, 21, 58, 38]"
629,343,1,"[13, 9]"
416,140,1,"[47, 63, 2, 71]"
794,177,1,"[59, 80, 67]"
380,222,0,[93]
144,415,1,"[78, 19, 57]"
25,92,1,"[93, 9]"
822,22,1,"[87, 11, 8]"
668,172,1,"[28, 81, 19]"
73,92,1,[2]
632,192,1,"[38, 63, 30, 71]"
824,77,1,"[21, 95, 4]"
833,281,1,"[57, 72, 78, 62]"
93,364,1,[51]
505,179,1,"[32, 21, 50, 10]"
598,238,0,"[57, 49, 69]"
336,135,1,[45]
425,365,1,"[56, 4, 38, 57]"
499,390,1,"[8, 92, 22, 46]"
364,280,1,"[30, 83, 22, 55]"
947,19,1,"[45, 57, 35]"
630,83,1,"[87, 59, 13, 24]"
745,228,0,"[78, 43, 45]"
199,371,1,[61]
718,265,1,"[11, 89, 47]"
413,112,1,[78]
339,251,1,[5]
659,164,1,"[88, 80, 42]"
962,358,0,"[99, 49, 45]"
937,168,1,"[72, 27, 98]"
429,221,0,"[10, 19, 86]"
783,408,1,"[29, 35]"
899,304,0,"[75, 99, 98, 97]"
139,191,0,"[87, 35, 57, 27]"
693,325,0,"[65, 42, 4]"
942,437,0,"[12, 99, 8, 93]"
542,438,1,[26]
57,170,1,[76]
232,375,1,"[49, 91]"
658,45,1,"[33, 84]"
435,381,0,[44]
384,474,1,"[33, 99, 72]"
560,14,1,"[93, 47, 35, 99]"
194,231,1,"[65, 10]"
736,157,0,"[35, 94, 30, 23]"
648,134,0,"[20, 95]"
534,391,1,[29]
518,37,1,[71]
716,53,1,[63]
751,18,1,"[38, 0, 96]"
185,471,1,"[76, 85]"
872,492,1,"[4, 11]"
292,38,1,"[28, 2, 60, 50]"
335,187,1,"[74, 89, 1, 28]"
732,385,1,[28]
116,196,0,"[99, 63, 57, 82]"
825,243,0,"[10, 6]"
49,300,1,[60]
685,303,0,"[93, 85]"
82,35,1,[64]
834,215,1,"[6, 64, 57]"
333,219,1,[47]
557,316,0,"[93, 7, 84, 67]"
335,90,1,"[3, 7, 89, 92]"
532,308,1,"[18, 0, 33, 92]"
960,252,1,"[44, 62, 93]"
221,8,0,"[35, 65]"
635,256,0,"[77, 7, 66]"
746,363,1,"[26, 33, 27]"
733,208,0,"[16, 82, 54]"
323,425,1,"[8, 93, 56]"
851,131,0,[5]
3,224,0,"[30, 53]"
694,197,1,"[68, 94, 1]"
206,468,0,"[16, 35, 2]"
832,142,1,"[42, 92, 32]"
40,252,0,"[28, 22]"
59,96,0,"[80, 48, 54]"
951,26,1,"[27, 70, 71]"
574,111,1,[92]
644,454,1,[6]
507,123,0,[85]
572,186,0,[74]
884,484,1,"[90, 21]"
843,168,1,"[49, 47, 71]"
122,51,1,"[56, 24]"
479,379,1,"[15, 57]"
619,5,1,[40]
96,77,1,"[20, 78, 55]"
859,160,1,"[46, 42]"
414,208,1,"[30, 14, 47, 61]"
235,257,1,"[69, 2, 37, 86]"
898,205,0,"[66, 44]"
62,255,1,"[7, 65, 70, 60]"
256,438,1,[70]
561,11,1,[35]
905,437,1,"[67, 79, 20]"
348,8,1,"[45, 45]"
671,409,1,"[15, 21, 5, 93]"
124,424,1,"[44, 57, 27, 16]"
482,32,0,"[11, 49, 58, 11]"
317,472,1,"[61, 39, 92, 1]"
504,28,1,[93]
719,206,1,"[24, 84, 85, 73]"
48,493,1,"[30, 46, 59]"
409,387,0,[97]
932,228,0,"[40, 49, 22]"
136,128,1,"[70, 95, 82, 21]"
201,255,1,"[15, 57, 71, 93]"
250,475,0,"[5, 1, 61]"
314,212,1,"[92, 41]"
869,239,1,[42]
368,207,1,"[57, 19, 55, 66]"
429,318,1,"[47, 34, 7]"
830,283,0,"[75, 31, 92]"
807,245,1,[84]
480,45,1,"[66, 26, 2]"
314,105,1,[64]
500,348,0,"[19, 70]"
721,281,1,[40]
355,234,0,[73]
485,189,1,[75]
211,44,0,"[70, 9, 85, 88]"
704,494,1,[14]
44,225,1,"[57, 52, 45]"
541,430,1,"[2, 69]"
571,142,0,[21]
583,136,1,"[63, 40, 94]"
92,176,1,[7]
265,142,1,[2]
895,449,1,[69]
220,80,0,[17]
902,82,1,"[57, 0]"
925,135,0,"[94, 22]"
442,207,1,"[28, 43, 61, 18]"
401,344,0,"[79, 18, 21]"
400,177,1,"[67, 4, 4]"
727,383,1,[23]
991,243,1,[27]
899,55,0,"[84, 59, 18]"
789,141,1,"[13, 69, 95]"
576,457,1,"[95, 7]"
858,440,0,[85]
804,56,0,"[9, 66, 12, 38]"
490,15,0,"[29, 3, 44, 5]"
485,185,1,"[21, 90, 20, 92]"
757,314,1,[29]
470,419,0,"[63, 12, 93, 25]"
574,88,1,"[19, 60]"
938,97,1,"[5, 42, 48, 8]"
844,144,1,"[36, 15, 3, 31]"
682,8,0,"[92, 94, 16, 40]"
445,477,1,[44]
269,215,0,"[19, 41, 9, 51]"
267,173,1,"[47, 22, 32, 76]"
54,223,0,[49]
528,40,1,[99]
520,497,1,"[69, 78, 54, 97]"
616,182,1,"[77, 3, 27, 28]"
59,270,0,"[83, 47]"
825,187,1,[95]
40,245,0,"[12, 42, 8, 39]"
237,478,1,"[57, 96]"
955,309,1,"[11, 24, 88, 15]"
386,231,1,"[79, 98, 86]"
606,383,1,"[52, 51, 66, 23]"
734,155,0,"[85, 13, 21]"
716,175,1,"[99, 30]"
650,336,0,[57]
300,115,0,[18]
395,390,1,"[52, 84]"
207,311,1,"[52, 66]"
336,481,1,"[52, 56, 93]"
593,300,0,"[24, 34]"
730,18,1,[75]
514,272,1,"[91, 16, 79]"
178,12,0,[55]
396,404,1,[2]
371,301,1,"[94, 13]"
858,192,1,"[37, 86, 20]"
791,232,1,"[23, 95, 44]"
658,443,1,[96]
318,93,1,"[46, 56, 18, 33]"
736,478,0,"[38, 91, 74]"
369,218,1,"[9, 39, 1, 44]"
384,278,1,"[26, 52, 8]"
62,353,1,"[0, 32, 37]"
806,487,1,[32]
505,303,1,"[2, 31, 76, 20]"
239,29,1,"[16, 41, 67, 83]"
195,470,1,"[11, 89, 44]"
678,301,1,"[79, 50, 6, 32]"
963,77,1,"[65, 32, 77, 83]"
222,9,1,[26]
61,24,1,"[84, 65, 42]"
129,15,1,"[18, 67, 9, 21]"
990,164,1,"[65, 1, 97, 17]"
685,13,1,"[79, 18, 88, 29]"
992,347,1,"[5, 26, 14, 30]"
156,172,1,"[85, 75, 9, 20]"
917,357,0,"[54, 94, 35]"
378,327,1,"[73, 57, 18]"
622,200,1,"[63, 9, 48]"
781,485,1,"[60, 58]"
923,489,0,"[1, 74, 7]"
868,462,1,"[79, 67, 13]"
903,378,0,"[16, 62]"
790,76,0,"[25, 98]"
586,164,1,"[44, 29, 20, 19]"
999,372,1,"[89, 55]"
